SRR044014	AMPLICON
SRR044015	AMPLICON
SRR044016	AMPLICON
SRR044017	AMPLICON
SRR044018	AMPLICON
SRR044019	AMPLICON
SRR044020	AMPLICON
SRR044021	AMPLICON
SRR044022	AMPLICON
SRR044023	AMPLICON
SRR044024	AMPLICON
SRR044025	AMPLICON
SRR044026	AMPLICON
SRR044027	AMPLICON
SRR044028	AMPLICON
SRR044029	AMPLICON
SRR044030	AMPLICON
SRR044031	AMPLICON
SRR044032	AMPLICON
SRR044033	AMPLICON
SRR044034	AMPLICON
SRR044035	AMPLICON
SRR044036	AMPLICON
SRR044037	AMPLICON
SRR044038	AMPLICON
SRR044039	AMPLICON
SRR044040	AMPLICON
SRR044041	AMPLICON
SRR044042	AMPLICON
SRR044043	AMPLICON
SRR044044	AMPLICON
SRR044045	AMPLICON
SRR044046	AMPLICON
SRR044047	AMPLICON
SRR044048	AMPLICON
SRR044049	AMPLICON
SRR044050	AMPLICON
SRR044051	AMPLICON
SRR044052	AMPLICON
SRR044053	AMPLICON
SRR044054	AMPLICON
SRR044055	AMPLICON
SRR044056	AMPLICON
SRR044057	AMPLICON
SRR044058	AMPLICON
SRR044059	AMPLICON
SRR044060	AMPLICON
SRR044061	AMPLICON
SRR044062	AMPLICON
SRR044063	AMPLICON
SRR044064	AMPLICON
SRR044065	AMPLICON
SRR044066	AMPLICON
SRR044067	AMPLICON
SRR044068	AMPLICON
SRR044069	AMPLICON
SRR044070	AMPLICON
SRR044071	AMPLICON
SRR044072	AMPLICON
SRR044073	AMPLICON
SRR044074	AMPLICON
SRR044075	AMPLICON
SRR044076	AMPLICON
SRR044077	AMPLICON
SRR044078	AMPLICON
SRR044079	AMPLICON
SRR044080	AMPLICON
SRR044081	AMPLICON
SRR044082	AMPLICON
SRR044083	AMPLICON
SRR044084	AMPLICON
SRR044085	AMPLICON
SRR044086	AMPLICON
SRR044087	AMPLICON
SRR044088	AMPLICON
SRR044089	AMPLICON
SRR044090	AMPLICON
SRR044091	AMPLICON
SRR044092	AMPLICON
SRR044093	AMPLICON
SRR044094	AMPLICON
SRR044095	AMPLICON
SRR044096	AMPLICON
SRR044097	AMPLICON
SRR044098	AMPLICON
SRR044099	AMPLICON
SRR044100	AMPLICON
SRR044101	AMPLICON
SRR044102	AMPLICON
SRR044103	AMPLICON
SRR044104	AMPLICON
SRR044105	AMPLICON
SRR044106	AMPLICON
SRR044107	AMPLICON
SRR044108	AMPLICON
SRR044109	AMPLICON
SRR044110	AMPLICON
SRR044111	AMPLICON
SRR044112	AMPLICON
SRR044113	AMPLICON
SRR044114	AMPLICON
SRR044115	AMPLICON
SRR044116	AMPLICON
SRR044117	AMPLICON
SRR044118	AMPLICON
SRR044119	AMPLICON
SRR044120	AMPLICON
SRR044121	AMPLICON
SRR044122	AMPLICON
SRR044123	AMPLICON
SRR044124	AMPLICON
SRR044125	AMPLICON
SRR044126	AMPLICON
SRR044127	AMPLICON
SRR044128	AMPLICON
SRR044129	AMPLICON
SRR044130	AMPLICON
SRR044131	AMPLICON
SRR044132	AMPLICON
SRR044133	AMPLICON
SRR044134	AMPLICON
SRR044135	AMPLICON
SRR044136	AMPLICON
SRR044137	AMPLICON
SRR044138	AMPLICON
SRR044139	AMPLICON
SRR044140	AMPLICON
SRR044141	AMPLICON
SRR044142	AMPLICON
SRR044143	AMPLICON
SRR044144	AMPLICON
SRR044145	AMPLICON
SRR044146	AMPLICON
SRR044147	AMPLICON
SRR044148	AMPLICON
SRR044149	AMPLICON
SRR044150	AMPLICON
SRR044151	AMPLICON
SRR044152	AMPLICON
SRR044153	AMPLICON
SRR044154	AMPLICON
SRR044155	AMPLICON
SRR044156	AMPLICON
SRR044157	AMPLICON
SRR044158	AMPLICON
SRR044159	AMPLICON
SRR044160	AMPLICON
SRR044161	AMPLICON
SRR044162	AMPLICON
SRR044163	AMPLICON
SRR044164	AMPLICON
SRR044165	AMPLICON
SRR044166	AMPLICON
SRR044167	AMPLICON
SRR044168	AMPLICON
SRR044169	AMPLICON
SRR044170	AMPLICON
SRR044171	AMPLICON
SRR044172	AMPLICON
SRR044173	AMPLICON
SRR044174	AMPLICON
SRR044175	AMPLICON
SRR044176	AMPLICON
SRR044177	AMPLICON
SRR044178	AMPLICON
SRR044179	AMPLICON
SRR044180	AMPLICON
SRR044181	AMPLICON
SRR044182	AMPLICON
SRR044183	AMPLICON
SRR044184	AMPLICON
SRR044185	AMPLICON
SRR044186	AMPLICON
SRR044187	AMPLICON
SRR044188	AMPLICON
SRR044189	AMPLICON
SRR044190	AMPLICON
SRR044191	AMPLICON
SRR044192	AMPLICON
SRR044193	AMPLICON
SRR044194	AMPLICON
SRR044195	AMPLICON
SRR044196	AMPLICON
SRR044197	AMPLICON
SRR044198	AMPLICON
SRR044199	AMPLICON
SRR044200	AMPLICON
SRR044201	AMPLICON
SRR044202	AMPLICON
SRR044203	AMPLICON
SRR044204	AMPLICON
SRR044205	AMPLICON
SRR044206	AMPLICON
SRR044207	AMPLICON
SRR044208	AMPLICON
SRR044209	AMPLICON
SRR044210	AMPLICON
SRR044211	AMPLICON
SRR044212	AMPLICON
SRR044213	AMPLICON
SRR044214	AMPLICON
SRR044215	AMPLICON
SRR044216	AMPLICON
SRR044217	AMPLICON
SRR044218	AMPLICON
SRR044219	AMPLICON
SRR044220	AMPLICON
SRR044221	AMPLICON
SRR044237	AMPLICON
SRR044238	AMPLICON
SRR044239	AMPLICON
SRR044240	AMPLICON
SRR044241	AMPLICON
SRR044242	AMPLICON
SRR044243	AMPLICON
SRR044244	AMPLICON
SRR044245	AMPLICON
SRR044246	AMPLICON
SRR044247	AMPLICON
SRR044248	AMPLICON
SRR044249	AMPLICON
SRR044250	AMPLICON
SRR044251	AMPLICON
SRR044252	AMPLICON
SRR044253	AMPLICON
SRR044254	AMPLICON
SRR044255	AMPLICON
SRR044256	AMPLICON
SRR044257	AMPLICON
SRR044258	AMPLICON
SRR044259	AMPLICON
SRR044260	AMPLICON
SRR044261	AMPLICON
SRR044262	AMPLICON
SRR044263	AMPLICON
SRR044264	AMPLICON
SRR044265	AMPLICON
SRR044266	AMPLICON
SRR044267	AMPLICON
SRR044268	AMPLICON
SRR044269	AMPLICON
SRR044270	AMPLICON
SRR044271	AMPLICON
SRR044272	AMPLICON
SRR044273	AMPLICON
SRR044274	AMPLICON
SRR044275	AMPLICON
SRR044276	AMPLICON
SRR044277	AMPLICON
SRR044278	AMPLICON
SRR044279	AMPLICON
SRR044280	AMPLICON
SRR044281	AMPLICON
SRR044282	AMPLICON
SRR044283	AMPLICON
SRR044284	AMPLICON
SRR044285	AMPLICON
SRR044286	AMPLICON
SRR044287	AMPLICON
SRR044288	AMPLICON
SRR044289	AMPLICON
SRR044290	AMPLICON
SRR044291	AMPLICON
SRR044292	AMPLICON
SRR044293	AMPLICON
SRR044294	AMPLICON
SRR044295	AMPLICON
SRR044296	AMPLICON
SRR044297	AMPLICON
SRR044298	AMPLICON
SRR044299	AMPLICON
SRR044300	AMPLICON
SRR044301	AMPLICON
SRR044302	AMPLICON
SRR044303	AMPLICON
SRR044304	AMPLICON
SRR044305	AMPLICON
SRR044306	AMPLICON
SRR044307	AMPLICON
SRR044308	AMPLICON
SRR044309	AMPLICON
SRR044310	AMPLICON
SRR044311	AMPLICON
SRR044312	AMPLICON
SRR044313	AMPLICON
SRR044314	AMPLICON
SRR044315	AMPLICON
SRR044316	AMPLICON
SRR044317	AMPLICON
SRR044318	AMPLICON
SRR044319	AMPLICON
SRR044320	AMPLICON
SRR044321	AMPLICON
SRR044322	AMPLICON
SRR044323	AMPLICON
SRR044324	AMPLICON
SRR044325	AMPLICON
SRR044326	AMPLICON
SRR044327	AMPLICON
SRR044328	AMPLICON
SRR044329	AMPLICON
SRR044330	AMPLICON
SRR044331	AMPLICON
SRR044332	AMPLICON
SRR044333	AMPLICON
SRR044334	AMPLICON
SRR044335	AMPLICON
SRR044336	AMPLICON
SRR044337	AMPLICON
SRR044338	AMPLICON
SRR044339	AMPLICON
SRR044340	AMPLICON
SRR044341	AMPLICON
SRR044342	AMPLICON
SRR044343	AMPLICON
SRR044344	AMPLICON
SRR044345	AMPLICON
SRR044346	AMPLICON
SRR044347	AMPLICON
SRR044348	AMPLICON
SRR044349	AMPLICON
SRR044350	AMPLICON
SRR044351	AMPLICON
SRR044352	AMPLICON
SRR044353	AMPLICON
SRR044354	AMPLICON
SRR044355	AMPLICON
SRR044356	AMPLICON
SRR044357	AMPLICON
SRR044358	AMPLICON
SRR044359	AMPLICON
SRR044360	AMPLICON
SRR044361	AMPLICON
SRR044362	AMPLICON
SRR044363	AMPLICON
SRR044364	AMPLICON
SRR044365	AMPLICON
SRR044366	AMPLICON
SRR044367	AMPLICON
SRR044368	AMPLICON
SRR044369	AMPLICON
SRR044370	AMPLICON
SRR044371	AMPLICON
SRR044372	AMPLICON
SRR044373	AMPLICON
SRR044374	AMPLICON
SRR044375	AMPLICON
SRR044376	AMPLICON
SRR044377	AMPLICON
SRR044378	AMPLICON
SRR044379	AMPLICON
SRR044380	AMPLICON
SRR044381	AMPLICON
SRR044382	AMPLICON
SRR044383	AMPLICON
SRR044384	AMPLICON
SRR044385	AMPLICON
SRR044386	AMPLICON
SRR044387	AMPLICON
SRR044388	AMPLICON
SRR044389	AMPLICON
SRR044390	AMPLICON
SRR044391	AMPLICON
SRR044392	AMPLICON
SRR044393	AMPLICON
SRR044394	AMPLICON
SRR044395	AMPLICON
SRR044396	AMPLICON
SRR044397	AMPLICON
SRR044398	AMPLICON
SRR044399	AMPLICON
SRR044400	AMPLICON
SRR044401	AMPLICON
SRR044402	AMPLICON
SRR044403	AMPLICON
SRR044404	AMPLICON
SRR044405	AMPLICON
SRR044406	AMPLICON
SRR044407	AMPLICON
SRR044408	AMPLICON
SRR044409	AMPLICON
SRR044410	AMPLICON
SRR044411	AMPLICON
SRR044412	AMPLICON
SRR044413	AMPLICON
SRR044414	AMPLICON
SRR044415	AMPLICON
SRR044416	AMPLICON
SRR044417	AMPLICON
SRR044418	AMPLICON
SRR044419	AMPLICON
SRR044420	AMPLICON
SRR044421	AMPLICON
SRR044422	AMPLICON
SRR044423	AMPLICON
SRR044424	AMPLICON
SRR044425	AMPLICON
SRR044426	AMPLICON
SRR044427	AMPLICON
SRR044428	AMPLICON
SRR044429	AMPLICON
SRR044430	AMPLICON
SRR044431	AMPLICON
SRR044432	AMPLICON
SRR044433	AMPLICON
SRR044434	AMPLICON
SRR044435	AMPLICON
SRR044436	AMPLICON
SRR044437	AMPLICON
SRR044438	AMPLICON
SRR044439	AMPLICON
SRR044440	AMPLICON
SRR044441	AMPLICON
SRR044442	AMPLICON
SRR044443	AMPLICON
SRR044444	AMPLICON
SRR044445	AMPLICON
SRR044446	AMPLICON
SRR044447	AMPLICON
SRR044448	AMPLICON
SRR044449	AMPLICON
SRR044450	AMPLICON
SRR044451	AMPLICON
SRR044452	AMPLICON
SRR044453	AMPLICON
SRR044454	AMPLICON
SRR044455	AMPLICON
SRR044456	AMPLICON
SRR044457	AMPLICON
SRR044458	AMPLICON
SRR044459	AMPLICON
SRR044460	AMPLICON
SRR044461	AMPLICON
SRR044462	AMPLICON
SRR044463	AMPLICON
SRR044464	AMPLICON
SRR044465	AMPLICON
SRR044466	AMPLICON
SRR044467	AMPLICON
SRR044468	AMPLICON
SRR044469	AMPLICON
SRR044470	AMPLICON
SRR044471	AMPLICON
SRR044472	AMPLICON
SRR044473	AMPLICON
SRR044474	AMPLICON
SRR044475	AMPLICON
SRR044476	AMPLICON
SRR044477	AMPLICON
SRR044478	AMPLICON
SRR044479	AMPLICON
SRR044480	AMPLICON
SRR044481	AMPLICON
SRR044482	AMPLICON
SRR044483	AMPLICON
SRR044484	AMPLICON
SRR044485	AMPLICON
SRR044486	AMPLICON
SRR044487	AMPLICON
SRR044488	AMPLICON
SRR044489	AMPLICON
SRR044490	AMPLICON
SRR044491	AMPLICON
SRR044492	AMPLICON
SRR044493	AMPLICON
SRR044494	AMPLICON
SRR044495	AMPLICON
SRR044496	AMPLICON
SRR044497	AMPLICON
SRR044498	AMPLICON
SRR044499	AMPLICON
SRR044500	AMPLICON
SRR044501	AMPLICON
SRR044502	AMPLICON
SRR044503	AMPLICON
SRR044504	AMPLICON
SRR044505	AMPLICON
SRR044506	AMPLICON
SRR044507	AMPLICON
SRR044508	AMPLICON
SRR044509	AMPLICON
SRR044510	AMPLICON
SRR044511	AMPLICON
SRR044512	AMPLICON
SRR044513	AMPLICON
SRR044514	AMPLICON
SRR044515	AMPLICON
SRR044516	AMPLICON
SRR044517	AMPLICON
SRR044518	AMPLICON
SRR044519	AMPLICON
SRR044520	AMPLICON
SRR044521	AMPLICON
SRR044522	AMPLICON
SRR044523	AMPLICON
SRR044524	AMPLICON
SRR044525	AMPLICON
SRR044526	AMPLICON
SRR044527	AMPLICON
SRR044528	AMPLICON
SRR044529	AMPLICON
SRR044530	AMPLICON
SRR044531	AMPLICON
SRR044532	AMPLICON
SRR044533	AMPLICON
SRR044534	AMPLICON
SRR044535	AMPLICON
SRR044536	AMPLICON
SRR044537	AMPLICON
SRR044538	AMPLICON
SRR044539	AMPLICON
SRR044540	AMPLICON
SRR044541	AMPLICON
SRR044542	AMPLICON
SRR044543	AMPLICON
SRR044544	AMPLICON
SRR044545	AMPLICON
SRR044546	AMPLICON
SRR044547	AMPLICON
SRR044548	AMPLICON
SRR044549	AMPLICON
SRR044550	AMPLICON
SRR044551	AMPLICON
SRR044552	AMPLICON
SRR044553	AMPLICON
SRR044554	AMPLICON
SRR044555	AMPLICON
SRR044556	AMPLICON
SRR044557	AMPLICON
SRR044558	AMPLICON
SRR044559	AMPLICON
SRR044560	AMPLICON
SRR044561	AMPLICON
SRR044562	AMPLICON
SRR044563	AMPLICON
SRR044564	AMPLICON
SRR044565	AMPLICON
SRR044566	AMPLICON
SRR044567	AMPLICON
SRR044568	AMPLICON
SRR044569	AMPLICON
SRR044570	AMPLICON
SRR044571	AMPLICON
SRR044572	AMPLICON
SRR044573	AMPLICON
SRR044574	AMPLICON
SRR044575	AMPLICON
SRR044576	AMPLICON
SRR044577	AMPLICON
SRR044578	AMPLICON
SRR044579	AMPLICON
SRR044580	AMPLICON
SRR044581	AMPLICON
SRR044582	AMPLICON
SRR044583	AMPLICON
SRR044584	AMPLICON
SRR044585	AMPLICON
SRR044586	AMPLICON
SRR044587	AMPLICON
SRR044588	AMPLICON
SRR044589	AMPLICON
SRR044590	AMPLICON
SRR044591	AMPLICON
SRR044592	AMPLICON
SRR044593	AMPLICON
SRR044594	AMPLICON
SRR044595	AMPLICON
SRR044596	AMPLICON
SRR044597	AMPLICON
SRR044598	AMPLICON
SRR044599	AMPLICON
SRR044600	AMPLICON
SRR044601	AMPLICON
SRR044602	AMPLICON
SRR044603	AMPLICON
SRR044604	AMPLICON
SRR044605	AMPLICON
SRR044606	AMPLICON
SRR044607	AMPLICON
SRR044608	AMPLICON
SRR044609	AMPLICON
SRR044610	AMPLICON
SRR044611	AMPLICON
SRR044612	AMPLICON
SRR044613	AMPLICON
SRR044614	AMPLICON
SRR044615	AMPLICON
SRR044616	AMPLICON
SRR044617	AMPLICON
SRR044618	AMPLICON
SRR044619	AMPLICON
SRR044620	AMPLICON
SRR044621	AMPLICON
SRR044622	AMPLICON
SRR044623	AMPLICON
SRR044624	AMPLICON
SRR044625	AMPLICON
SRR044626	AMPLICON
SRR044627	AMPLICON
SRR044628	AMPLICON
SRR044629	AMPLICON
SRR044630	AMPLICON
SRR044631	AMPLICON
SRR044632	AMPLICON
SRR044633	AMPLICON
SRR044634	AMPLICON
SRR044635	AMPLICON
SRR044636	AMPLICON
SRR044637	AMPLICON
SRR044638	AMPLICON
SRR044639	AMPLICON
SRR044640	AMPLICON
SRR044641	AMPLICON
SRR044642	AMPLICON
SRR044643	AMPLICON
SRR044644	AMPLICON
SRR044645	AMPLICON
SRR044646	AMPLICON
SRR044647	AMPLICON
SRR044648	AMPLICON
SRR044649	AMPLICON
SRR044650	AMPLICON
SRR044651	AMPLICON
SRR044652	AMPLICON
SRR044653	AMPLICON
SRR044654	AMPLICON
SRR044655	AMPLICON
SRR044656	AMPLICON
SRR044657	AMPLICON
SRR044658	AMPLICON
SRR044659	AMPLICON
SRR044660	AMPLICON
SRR044661	AMPLICON
SRR044662	AMPLICON
SRR044663	AMPLICON
SRR044664	AMPLICON
SRR044665	AMPLICON
SRR044666	AMPLICON
SRR044667	AMPLICON
SRR044668	AMPLICON
SRR044669	AMPLICON
SRR044670	AMPLICON
SRR044671	AMPLICON
SRR044672	AMPLICON
SRR044673	AMPLICON
SRR044674	AMPLICON
SRR044675	AMPLICON
SRR044676	AMPLICON
SRR044677	AMPLICON
SRR044678	AMPLICON
SRR044679	AMPLICON
SRR044680	AMPLICON
SRR044681	AMPLICON
SRR044682	AMPLICON
SRR044683	AMPLICON
SRR044684	AMPLICON
SRR044685	AMPLICON
SRR044686	AMPLICON
SRR044687	AMPLICON
SRR044688	AMPLICON
SRR044689	AMPLICON
SRR044690	AMPLICON
SRR044691	AMPLICON
SRR044692	AMPLICON
SRR044693	AMPLICON
SRR044694	AMPLICON
SRR044695	AMPLICON
SRR044696	AMPLICON
SRR044697	AMPLICON
SRR044698	AMPLICON
SRR044699	AMPLICON
SRR044700	AMPLICON
SRR044701	AMPLICON
SRR044702	AMPLICON
SRR044703	AMPLICON
SRR044704	AMPLICON
SRR044705	AMPLICON
SRR044706	AMPLICON
SRR044707	AMPLICON
SRR044708	AMPLICON
SRR044709	AMPLICON
SRR044710	AMPLICON
SRR044711	AMPLICON
SRR044712	AMPLICON
SRR044713	AMPLICON
SRR044714	AMPLICON
SRR044715	AMPLICON
SRR044716	AMPLICON
SRR044717	AMPLICON
SRR044718	AMPLICON
SRR044719	AMPLICON
SRR044720	AMPLICON
SRR044721	AMPLICON
SRR044722	AMPLICON
SRR044723	AMPLICON
SRR044724	AMPLICON
SRR044725	AMPLICON
SRR044726	AMPLICON
SRR044727	AMPLICON
SRR044728	AMPLICON
SRR044729	AMPLICON
SRR044730	AMPLICON
SRR044731	AMPLICON
SRR044732	AMPLICON
SRR044733	AMPLICON
SRR044734	AMPLICON
SRR044735	AMPLICON
SRR044736	AMPLICON
SRR044737	AMPLICON
SRR044738	AMPLICON
SRR044739	AMPLICON
SRR044740	AMPLICON
SRR044741	AMPLICON
SRR044742	AMPLICON
SRR044743	AMPLICON
SRR044744	AMPLICON
SRR044745	AMPLICON
SRR044746	AMPLICON
SRR044747	AMPLICON
SRR044748	AMPLICON
SRR044749	AMPLICON
SRR044750	AMPLICON
SRR044751	AMPLICON
SRR044752	AMPLICON
SRR044753	AMPLICON
SRR044754	AMPLICON
SRR044755	AMPLICON
SRR044756	AMPLICON
SRR044757	AMPLICON
SRR044758	AMPLICON
SRR044759	AMPLICON
SRR044760	AMPLICON
SRR044761	AMPLICON
SRR044762	AMPLICON
SRR044763	AMPLICON
SRR044764	AMPLICON
SRR044765	AMPLICON
SRR044766	AMPLICON
SRR044767	AMPLICON
SRR044768	AMPLICON
SRR044769	AMPLICON
SRR044770	AMPLICON
SRR044771	AMPLICON
SRR044772	AMPLICON
SRR044773	AMPLICON
SRR044774	AMPLICON
SRR044775	AMPLICON
SRR044776	AMPLICON
SRR044777	AMPLICON
SRR044778	AMPLICON
SRR044779	AMPLICON
SRR044780	AMPLICON
SRR044781	AMPLICON
SRR044782	AMPLICON
SRR044783	AMPLICON
SRR044784	AMPLICON
SRR044785	AMPLICON
SRR044786	AMPLICON
SRR044787	AMPLICON
SRR044788	AMPLICON
SRR044789	AMPLICON
SRR044790	AMPLICON
SRR044791	AMPLICON
SRR044792	AMPLICON
SRR044793	AMPLICON
SRR044794	AMPLICON
SRR044795	AMPLICON
SRR044796	AMPLICON
SRR044797	AMPLICON
SRR044798	AMPLICON
SRR044799	AMPLICON
SRR044800	AMPLICON
SRR044801	AMPLICON
SRR044802	AMPLICON
SRR044803	AMPLICON
SRR044804	AMPLICON
SRR044805	AMPLICON
SRR044806	AMPLICON
SRR044807	AMPLICON
SRR044808	AMPLICON
SRR044809	AMPLICON
SRR044810	AMPLICON
SRR044811	AMPLICON
SRR044812	AMPLICON
SRR044813	AMPLICON
SRR044814	AMPLICON
SRR044815	AMPLICON
SRR044816	AMPLICON
SRR044817	AMPLICON
SRR044818	AMPLICON
SRR044819	AMPLICON
SRR044820	AMPLICON
SRR044821	AMPLICON
SRR044822	AMPLICON
SRR044823	AMPLICON
SRR044824	AMPLICON
SRR044825	AMPLICON
SRR044826	AMPLICON
SRR044827	AMPLICON
SRR044828	AMPLICON
SRR044829	AMPLICON
SRR044830	AMPLICON
SRR044831	AMPLICON
SRR044832	AMPLICON
SRR044833	AMPLICON
SRR044834	AMPLICON
SRR044835	AMPLICON
SRR044836	AMPLICON
SRR044837	AMPLICON
SRR044838	AMPLICON
SRR044839	AMPLICON
SRR044840	AMPLICON
SRR044841	AMPLICON
SRR044842	AMPLICON
SRR044843	AMPLICON
SRR044844	AMPLICON
SRR044845	AMPLICON
SRR044846	AMPLICON
SRR044847	AMPLICON
SRR044848	AMPLICON
SRR044849	AMPLICON
SRR044850	AMPLICON
SRR044851	AMPLICON
SRR044852	AMPLICON
SRR044853	AMPLICON
SRR044854	AMPLICON
SRR044855	AMPLICON
SRR044856	AMPLICON
SRR044857	AMPLICON
SRR044858	AMPLICON
SRR044859	AMPLICON
SRR044860	AMPLICON
SRR044861	AMPLICON
SRR044862	AMPLICON
SRR044863	AMPLICON
SRR044864	AMPLICON
SRR044865	AMPLICON
SRR044866	AMPLICON
SRR044867	AMPLICON
SRR044868	AMPLICON
SRR044869	AMPLICON
SRR044870	AMPLICON
SRR044871	AMPLICON
SRR044872	AMPLICON
SRR044873	AMPLICON
SRR044874	AMPLICON
SRR044875	AMPLICON
SRR044876	AMPLICON
SRR044877	AMPLICON
SRR044878	AMPLICON
SRR044879	AMPLICON
SRR044880	AMPLICON
SRR044881	AMPLICON
SRR044882	AMPLICON
SRR044883	AMPLICON
SRR044884	AMPLICON
SRR044885	AMPLICON
SRR044886	AMPLICON
SRR044887	AMPLICON
SRR044888	AMPLICON
SRR044889	AMPLICON
SRR044890	AMPLICON
SRR044891	AMPLICON
SRR044892	AMPLICON
SRR044893	AMPLICON
SRR044894	AMPLICON
SRR044895	AMPLICON
SRR044896	AMPLICON
SRR044897	AMPLICON
SRR044898	AMPLICON
SRR044899	AMPLICON
SRR044900	AMPLICON
SRR044901	AMPLICON
SRR044902	AMPLICON
SRR044903	AMPLICON
SRR044904	AMPLICON
SRR044905	AMPLICON
SRR044906	AMPLICON
SRR044907	AMPLICON
SRR044908	AMPLICON
SRR044909	AMPLICON
SRR044910	AMPLICON
SRR044911	AMPLICON
SRR044912	AMPLICON
SRR044913	AMPLICON
SRR044914	AMPLICON
SRR044915	AMPLICON
SRR044916	AMPLICON
SRR044917	AMPLICON
SRR044918	AMPLICON
SRR044919	AMPLICON
SRR044920	AMPLICON
SRR044921	AMPLICON
SRR044922	AMPLICON
SRR044923	AMPLICON
SRR044924	AMPLICON
SRR044925	AMPLICON
SRR044926	AMPLICON
SRR044927	AMPLICON
SRR044928	AMPLICON
SRR044929	AMPLICON
SRR044930	AMPLICON
SRR044931	AMPLICON
SRR044932	AMPLICON
SRR044933	AMPLICON
SRR044934	AMPLICON
SRR044935	AMPLICON
SRR044936	AMPLICON
SRR044937	AMPLICON
SRR044938	AMPLICON
SRR044939	AMPLICON
SRR044940	AMPLICON
SRR044941	AMPLICON
SRR044942	AMPLICON
SRR044943	AMPLICON
SRR044944	AMPLICON
SRR044945	AMPLICON
SRR044946	AMPLICON
SRR044947	AMPLICON
SRR044948	AMPLICON
SRR044949	AMPLICON
SRR044950	AMPLICON
SRR044951	AMPLICON
SRR044952	AMPLICON
SRR044953	AMPLICON
SRR044954	AMPLICON
SRR044955	AMPLICON
SRR044956	AMPLICON
SRR044957	AMPLICON
SRR044958	AMPLICON
SRR044959	AMPLICON
SRR044960	AMPLICON
SRR044961	AMPLICON
SRR044962	AMPLICON
SRR044963	AMPLICON
SRR044964	AMPLICON
SRR044965	AMPLICON
SRR044966	AMPLICON
SRR044967	AMPLICON
SRR044968	AMPLICON
SRR044969	AMPLICON
SRR044970	AMPLICON
SRR044971	AMPLICON
SRR044972	AMPLICON
SRR044973	AMPLICON
SRR044974	AMPLICON
SRR044975	AMPLICON
SRR044976	AMPLICON
SRR044977	AMPLICON
SRR044978	AMPLICON
SRR044979	AMPLICON
SRR044980	AMPLICON
SRR044981	AMPLICON
SRR044982	AMPLICON
SRR044983	AMPLICON
SRR044984	AMPLICON
SRR044985	AMPLICON
SRR044986	AMPLICON
SRR044987	AMPLICON
SRR044988	AMPLICON
SRR044989	AMPLICON
SRR044990	AMPLICON
SRR044991	AMPLICON
SRR044992	AMPLICON
SRR044993	AMPLICON
SRR044994	AMPLICON
SRR044995	AMPLICON
SRR044996	AMPLICON
SRR044997	AMPLICON
SRR044998	AMPLICON
SRR044999	AMPLICON
SRR045000	AMPLICON
SRR045001	AMPLICON
SRR045002	AMPLICON
SRR045003	AMPLICON
SRR045004	AMPLICON
SRR045005	AMPLICON
SRR045006	AMPLICON
SRR045007	AMPLICON
SRR045008	AMPLICON
SRR045009	AMPLICON
SRR045010	AMPLICON
SRR045011	AMPLICON
SRR045012	AMPLICON
SRR045013	AMPLICON
SRR045014	AMPLICON
SRR045015	AMPLICON
SRR045016	AMPLICON
SRR045017	AMPLICON
SRR045018	AMPLICON
SRR045019	AMPLICON
SRR045020	AMPLICON
SRR045021	AMPLICON
SRR045022	AMPLICON
SRR045023	AMPLICON
SRR045024	AMPLICON
SRR045025	AMPLICON
SRR045026	AMPLICON
SRR045027	AMPLICON
SRR045028	AMPLICON
SRR045029	AMPLICON
SRR045030	AMPLICON
SRR045031	AMPLICON
SRR045032	AMPLICON
SRR045033	AMPLICON
SRR045034	AMPLICON
SRR045035	AMPLICON
SRR045036	AMPLICON
SRR045037	AMPLICON
SRR045038	AMPLICON
SRR045039	AMPLICON
SRR045040	AMPLICON
SRR045041	AMPLICON
SRR045042	AMPLICON
SRR045043	AMPLICON
SRR045044	AMPLICON
SRR045045	AMPLICON
SRR045046	AMPLICON
SRR045047	AMPLICON
SRR045048	AMPLICON
SRR045049	AMPLICON
SRR045050	AMPLICON
SRR045051	AMPLICON
SRR045052	AMPLICON
SRR045053	AMPLICON
SRR045054	AMPLICON
SRR045055	AMPLICON
SRR045056	AMPLICON
SRR045057	AMPLICON
SRR045058	AMPLICON
SRR045059	AMPLICON
SRR045060	AMPLICON
SRR045061	AMPLICON
SRR045062	AMPLICON
SRR045063	AMPLICON
SRR045064	AMPLICON
SRR045065	AMPLICON
SRR045066	AMPLICON
SRR045067	AMPLICON
SRR045068	AMPLICON
SRR045069	AMPLICON
SRR045070	AMPLICON
SRR045071	AMPLICON
SRR045072	AMPLICON
SRR045073	AMPLICON
SRR045074	AMPLICON
SRR045075	AMPLICON
SRR045076	AMPLICON
SRR045077	AMPLICON
SRR045078	AMPLICON
SRR045079	AMPLICON
SRR045080	AMPLICON
SRR045081	AMPLICON
SRR045082	AMPLICON
SRR045083	AMPLICON
SRR045084	AMPLICON
SRR045085	AMPLICON
SRR045086	AMPLICON
SRR045087	AMPLICON
SRR045088	AMPLICON
SRR045089	AMPLICON
SRR045090	AMPLICON
SRR045091	AMPLICON
SRR045092	AMPLICON
SRR045093	AMPLICON
SRR045094	AMPLICON
SRR045095	AMPLICON
SRR045096	AMPLICON
SRR045097	AMPLICON
SRR045098	AMPLICON
SRR045099	AMPLICON
SRR045100	AMPLICON
SRR045101	AMPLICON
SRR045102	AMPLICON
SRR045103	AMPLICON
SRR045104	AMPLICON
